id;Agregado;ID;Descrição
XN;Pesquisa Nacional de Saúde;4968;Pessoas que tinham algum plano de saúde (médico ou odontológico) na situação de titular do plano, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;4969;Pessoas que tinham algum plano de saúde (médico ou odontológico) na situação de titular do plano, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;4970;Pessoas que tinham algum plano de saúde (médico ou odontológico) na situação de titular do plano, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;4971;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;4972;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;4973;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por nível de instrução e situação do domicílio
XN;Pesquisa Nacional de Saúde;4974;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;4975;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;4976;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;4977;Pessoas que tinham mais de um plano de saúde (médico ou odontológico), por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;4978;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;4979;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;4980;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por nível de instrução e situação do domicílio
XN;Pesquisa Nacional de Saúde;4981;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;4982;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;4983;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;4984;Pessoas que tinham algum plano de saúde apenas para assistência odontológica, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;4985;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;4986;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;4987;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por nível de instrução e situação do domicílio
XN;Pesquisa Nacional de Saúde;4988;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;4989;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;4990;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;4991;Pessoas cujo principal (ou único) plano de saúde (médico ou odontológico) era de instituição de assistência de servidor público (municipal, estadual ou militar), por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;4992;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;4993;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;4994;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por nível de instrução e situação do domicílio
XN;Pesquisa Nacional de Saúde;4995;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;4996;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;4997;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;4998;Pessoas que tinham plano de saúde (médico ou odontológico) por mais de um ano sem interrupção, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;4999;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5000;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5001;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom,por nível de instrução e situação do domicílio
XN;Pesquisa Nacional de Saúde;5002;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5003;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5004;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5005;Pessoas que avaliaram o principal plano de saúde (médico ou odontológico) como bom ou muito bom, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5006;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo empregador do titular, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5007;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo empregador do titular, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5008;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo empregador do titular, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5009;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo empregador do titular, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5010;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo empregador do titular, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5011;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo empregador do titular, por autovaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5012;Pessoas de 18 anos ou mais de idade que já se sentiram discriminadas no serviço de saúde, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5013;Pessoas de 18 anos ou mais de idade que já se sentiram discriminadas no serviço de saúde, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5014;Pessoas de 18 anos ou mais de idade que já se sentiram discriminadas no serviço de saúde, por nível de instrução e situação do domicílio
XN;Pesquisa Nacional de Saúde;5015;Pessoas de 18 anos ou mais de idade que já se sentiram discriminadas no serviço de saúde, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5016;Pessoas de 18 anos ou mais de idade que já se sentiram discriminadas no serviço de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5017;Pessoas de 18 anos ou mais de idade que já se sentiram discriminadas no serviço de saúde, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5019;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo titular através do trabalho atual ou anterior, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5020;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo titular através do trabalho atual ou anterior, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5021;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo titular através do trabalho atual ou anterior, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5022;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo titular através do trabalho atual ou anterior, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5023;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo titular através do trabalho atual ou anterior, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5024;Pessoas cujo plano de saúde (médico ou odontológico) era pago pelo titular através do trabalho atual ou anterior, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5025;Pessoas cujo plano de saúde (médico ou odontológico) era pago diretamente pelo titular, outro morador do domicilio ou pessoa não moradora, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5026;Pessoas cujo plano de saúde (médico ou odontológico) era pago diretamente pelo titular, outro morador do domicilio ou pessoa não moradora, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5027;Pessoas cujo plano de saúde (médico ou odontológico) era pago diretamente pelo titular, outro morador do domicilio ou pessoa não moradora, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5028;Pessoas cujo plano de saúde (médico ou odontológico) era pago diretamente pelo titular, outro morador do domicilio ou pessoa não moradora, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5029;Pessoas cujo plano de saúde (médico ou odontológico) era pago diretamente pelo titular, outro morador do domicilio ou pessoa não moradora, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5030;Pessoas cujo plano de saúde (médico ou odontológico) era pago diretamente pelo titular, outro morador do domicilio ou pessoa não moradora, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5031;Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5032;Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5033;Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5034;Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5035;Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5036;Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5037;Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5038;Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5039;Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5040;Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5041;Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5042;Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5043;Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5044;Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5045;Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5046;Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5047;Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5048;Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5049;Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5050;Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5051;Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5052;Pessoas que conseguiram obter no programa Farmácia Popular pelo menos um dos medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5053;Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5054;Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5055;Pessoas que consultaram médico nos últimos 12 meses, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5056;Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5057;Pessoas que conseguiram obter no programa Farmácia Popular pelo menos um dos medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5058;Pessoas que consultaram médico nos últimos 12 meses, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5059;Pessoas que conseguiram obter no programa Farmácia Popular pelo menos um dos medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5060;Pessoas que conseguiram obter no programa Farmácia Popular pelo menos um dos medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5061;Pessoas que consultaram médico nos últimos 12 meses, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5062;Pessoas que conseguiram obter no programa Farmácia Popular pelo menos um dos medicamentos receitados no último atendimento de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5063;Pessoas que conseguiram obter no programa Farmácia Popular pelo menos um dos medicamentos receitados no último atendimento de saúde, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5064;Pessoas que que consultaram médico nos últimos 12 meses, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5065;Pessoas que consultaram médico nos últimos 12 meses, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5066;Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5067;Pessoas que consultaram médico nos últimos 12 meses, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5068;Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5069;Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5070;Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5071;Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5072;Pessoas que consultaram dentista nos últimos 12 meses, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5073;Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5074;Pessoas que consultaram dentista nos últimos 12 meses, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5075;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5076;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5077;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5078;Pessoas que consultaram dentista nos últimos 12 meses, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5079;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5080;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5081;Pessoas que consultaram dentista nos últimos 12 meses, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5082;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5083;Pessoas que consultaram dentista nos últimos 12 meses, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5084;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento recebido foi boa ou muito boa, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5085;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento recebido foi boa ou muito boa, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5086;Pessoas que consultaram dentista nos últimos 12 meses, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5087;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento recebido foi boa ou muito boa, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5088;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento recebido foi boa ou muito boa, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5089;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento recebido foi boa ou muito boa, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5090;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5091;Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento recebido foi boa ou muito boa, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5092;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5093;Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento foi boa ou muito boa, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5094;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5095;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5096;Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento foi boa ou muito boa, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5097;Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5098;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5099;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5100;Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5101;Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento foi boa ou muito boa, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5102;Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5103;Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento foi boa ou muito boa, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5104;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por sexo e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5105;Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5106;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por grupo de idade e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5107;Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5108;Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento foi boa ou muito boa, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5109;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por cor ou raça e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5110;Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5111;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por rendimento mensal domiciliar per capita e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5112;Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista, através do Sistema Único de Saúde, e a avaliação do atendimento foi boa ou muito boa, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5113;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5114;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por sexo e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5115;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5116;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por grupo de idade e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5117;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por cor ou raça e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5118;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por rendimento mensal domiciliar per capita e situação do domicílio (2013)
XN;Pesquisa Nacional de Saúde;5119;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por condição em relação à força de trabalho na semana de referência e situação do domicílio
XN;Pesquisa Nacional de Saúde;5120;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e não conseguiram atendimento na primeira vez que procuraram, por sexo e situação do domicílio
XN;Pesquisa Nacional de Saúde;5121;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por avaliação do estado de saúde e situação do domicílio
XN;Pesquisa Nacional de Saúde;5122;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e não conseguiram atendimento na primeira vez que procuraram, por grupo de idade e situação do domicílio
XN;Pesquisa Nacional de Saúde;5123;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e não conseguiram atendimento na primeira vez que procuraram, por cor ou raça e situação do domicílio
XN;Pesquisa Nacional de Saúde;5124;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e não conseguiram atendimento na primeira vez que procuraram, por rendimento mensal domiciliar per capita e situação do domicílio
XN;Pesquisa Nacional de Saúde;5125;Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e não conseguiram atendimento na primeira vez que procuraram, por condição em relação à força de trabalho na semana de referência e situação do domicílio
